id,address,layout,price,gps_lat,gps_lon,area,floor,total_floors,construction,condition,ownership,cellar_area,balcony_area,garden_area,elevator,parking,poi_doctors_count,poi_doctors_nearest,poi_leisure_time_count,poi_leisure_time_nearest,poi_school_kindergarten_count,poi_school_kindergarten_nearest,poi_transport_count,poi_transport_nearest,poi_grocery_count,poi_grocery_nearest,poi_restaurant_count,poi_restaurant_nearest,text,first_seen,last_seen
1537,Praha 5 - Zbraslav,2+kk,7950000.0,49.974104,14.379963,53.0,3,,Jiná,Průměrný,Osobní,,15.0,,,,5,194.0,5,307.0,5,467.0,5,176.0,5,228.0,5,269.0,"Slunný byt 2+kk se třemi terasami v Zahradní čtvrti – Praha-Zbraslav

Hledáte klidné bydlení obklopené zelení a přitom v dosahu Prahy? 
Máme pro vás jedinečnou nabídku!

Nabízíme k prodeji světlý a vzdušný byt 2+kk o velikosti 53 m², situovaný ve 2. patře menšího bytového domu v oblíbené Zahradní čtvrti na Zbraslavi. Bonus? Tři prostorné terasy, z nichž dvě nabízejí krásný výhled do okolní zeleně – ideální místo pro ranní kávu, relax nebo malé domácí zahrádky. (Terasy nejsou započítané do celkové užitné plochy bytu.)

Byt je v osobním vlastnictví. K dispozici není výtah, parkovací stání ani sklep, avšak okolí domu nabízí bezproblémové parkování i dostatek úložných možností uvnitř bytu.

Zbraslav je známá svým přírodním okolím, klidnou atmosférou a výbornou dostupností do centra – MHD je v docházkové vzdálenosti. V pěší dostupnosti najdete také kompletní občanskou vybavenost: školky, školy, lékaře, restaurace, posta a supermarket – pouhých 5 minut chůze nebo 2 minuty autem.

Tato nemovitost je ideální pro jednotlivce, pár nebo jako investice.
 V případě zájmu o více informací nebo domluvení prohlídky nás neváhejte kontaktovat.
❗ Prosíme realitní makléře, aby nás nekontaktovali.",2025-06-27,2025-11-14
6717,"Rytířova, Praha 4 - Kamýk",2+1,6490000.0,50.014847,14.418736,54.0,2,14.0,Panelová,Před rekonstrukcí,Osobní,2.0,,,Yes,1.0,5,285.0,5,503.0,5,210.0,5,182.0,5,127.0,5,114.0,"Hledáte pohodlné bydlení v klidné lokalitě Prahy, a přesto s výbornou dostupností do centra? Nabízíme k prodeji světlý a udržovaný byt 2+1 o rozloze 52 m², který se nachází v Rytířově ulici, Praha 4 – Kamýk.
Byt se nachází ve 2NP  panelového domu s výtahem. Dispozice zahrnuje prostorný obývací pokoj, ložnici, samostatnou kuchyň, koupelnu , oddělené WC a chodbu s dostatkem úložných prostor. K bytu náleží kóje, která se nachází na patře. Větší bezpečnost zajišťují  dvoje vchodové dveře, do společného zádveří před bytem  zde má přístup pouze jedna sousední rodina, což zajišťuje soukromí a klid.
Dům prošel revitalizací – zateplení, nová fasáda, plastová okna a nové stoupačky. Okolí nabízí příjemné prostředí s množstvím zeleně, parky a cyklostezkami. V blízkosti obchody, školy, školky, pošta, sportoviště.
Autobusová zastávka 3 minuty od domu, metro C – Kačerov cca 12 minut.
Potřebné financování zařídíme za výhodných podmínek přes hypotečního specialistu ze Swiss Life Select s.r.o. Na prohlídky se s Vámi bude těšit realitní makléř  Blanka Bradáčová.",2025-08-14,2025-09-11
9545,"Pod Vítkovem, Praha 3 - Žižkov",3+kk,14853572.0,50.087331,14.451141,70.0,6,7.0,Smíšená,Nový,Osobní,,32.0,,Yes,,5,188.0,5,244.0,5,172.0,5,79.0,5,705.0,5,115.0,"VITKOVIA CENTRUM v Praze 3 vám nabízí k prodeji byt 3+kk v srdci starého Žižkova přímo u parku Vítkov. Byt se nachází v 6.NP podlaží polyfunkčního domu. Moderní architektura citlivě koresponduje s okolní historickou výstavbou, kterou obohacuje o moderní prvky, ale současně vytváří harmonický celek. Prosluněný byt 3+kk o velikosti 102m2 je řešen dle současných požadavků na bydlení, který zahrnuje kvalitní podlahy a dlažby, sanitární předměty ve vysoké kvalitě dřevo-hliníková okna, francouzská okna, apod. Dominantním prostorem bytu je velký obývací pokoj, který je propojen s kuchyní. Byt doplňuje koupelna s vanou a toaletou. Tato budova je funkčně vertikálně rozčleněna na 3 hlavní funkce. V prvních dvou podlažích se nachází komerční prostory, od třetího podlaží jsou umístěny byty a ateliéry různých velikostí. V suterénu objektu jsou navržena 2.patra podzemních garáží a sklepů, které si můžete zakoupit k bytu .V domě se počítá s místností pro úschovnu kol a kočárků.",2025-09-30,2025-11-14
1702,"Korunní, Praha 2 - Vinohrady",3+kk,13500000.0,50.075392,14.449415,94.0,6,6.0,Cihlová,Velmi dobrý,Osobní,,,,,,5,239.0,5,233.0,5,110.0,5,77.0,5,239.0,5,63.0,"Hledáte dokonalé místo pro život v samém srdci Prahy? Představujeme vám jedinečnou příležitost vlastnit podkrovní byt 3+kk o velikosti 94 m2 v historické části Vinohrad, poblíž náměstí Míru, v ulici Korunní.

Tento prostorný byt se nachází v pátém patře cihlového domu a pyšní se praktickou dispozicí se dvěma neprůchozími ložnicemi, které zajišťují klid a soukromí. Byt je v dobrém stavu a nabízí vše, co potřebujete pro pohodlný život. Kuchyňská linka je vybavena vestavěnými spotřebiči, včetně sklokeramické varné desky, elektrické trouby a lednice s mrazákem. Nechybí ani vestavěné skříně v chodbě, které poskytují dostatek úložného prostoru. Koupelna je vybavena vanou a pračkou, WC je samostatné. O teplo se stará plynový kotel a klimatizace zajistí příjemné prostředí během celého roku.

Dům prochází rozsáhlou rekonstrukcí. Aktuálně probíhá obnova páteřních rozvodů, při které se mění plynové, elektrické a vodovodní potrubí za moderní systémy splňující bezpečnostní standardy a normy. Tyto úpravy zvyšují spolehlivost, efektivitu a bezpečnost dodávek energií, což může přispět ke snížení provozních nákladů. V další fázi rekonstrukce je plánována výstavba výtahu, který výrazně zlepší komfort bydlení a atraktivitu nemovitosti.

Vinohrady jsou známé svou atmosférou, secesními budovami v pastelových barvách a pulzujícím životem. V okolí najdete nepřeberné množství restaurací, kaváren, barů a obchodů. Relaxovat můžete v nedalekých Riegrových sadech nebo na náměstí Míru, kde se konají oblíbené farmářské trhy. Poloha této nemovitosti nabízí exkluzivní výhody pro moderní život i podnikání. 

Díky perfektnímu napojení na síť MHD a blízkosti centra Prahy budete mít vše důležité na dosah ruky. Ať už potřebujete být rychle v kanceláři, nebo si užít pulzující městský život, tato lokalita vám poskytne komfort a flexibilitu, jakou si zasloužíte. Zastávka MHD – Šumavská, se nachází pár kroků od domu, což je neocenitelný benefit v podobě snadné a rychlé přepravy. 

Tato bytová jednotka je nejen skvělou příležitostí pro zájemce, kteří hledají komfortní bydlení v centru hlavního města, ale také představuje výbornou investiční příležitost vhodnou k dlouhodobému či krátkodobému pronájmu. Atraktivní lokalita, prostornost a praktická dispozice z něj činí ideální volbu pro náročné zájemce, kteří ocení bydlení v jedné z nejžádanějších pražských čtvrtí.

Pokud máte otázky nebo máte zájem o osobní prohlídku, neváhejte nás kontaktovat.",2025-06-27,2025-07-10
10258,"Františka Jansy, Praha 10 - Dolní Měcholupy",3+kk,11990000.0,50.065006,14.55269,85.0,4,,Smíšená,Velmi dobrý,Osobní,,9.0,,Yes,1.0,5,700.0,5,409.0,5,638.0,5,107.0,5,346.0,5,226.0,"Nabízím kompletně zrekonstruovaný nádherný byt 3+kk ve 4. nadzemním podlaží novostavby s parkovacím místem v podzemní garáži v nádherné lokalitě Malý Háj na začátku Dolních Měcholup. Místo obklopené parky a zelení a přitom blízko OC Štěrboholy, Europarku a výborné dopravní dostupnosti a občanské vybavenosti. 

Byt vypadá přesně jak vidíte na fotografiích, nejedná se o vizualizaci. V bytě je krásná kuchyně s ostrůvkem vyrobena na míru a vybavena spotřebiči (el. trouba, myčka, mikrovlnná trouba, indukční deska, digestoř). V koupelně je vana, sprchový kout, příprava na pračku, designové umyvadlo na praktické skříňce se dvěma zásuvkami a navíc podlahové vytápění. Byt je dispozičně velmi dobře řešený se dvěma velkými neprůchozími ložnicemi s krásným výhledem, prostorným obývacím pokojem s kuchyní s předokenními žaluziemi, opravdu prostornou koupelnou a samostatnou toaletou, technickou místností a velkou chodbou s dostatkem místa na vestavěnné stříně. K bytu náleží velký balkon/terasa a větší parkovací stání v podzemní garáži. 

Dispozice bytu 3+kk:
- 2x plnohodnotná ložnice (12,4 m2 + 12,2 m2)
- Obývací pokoj s kuchyňským koutem (28 m2)
- Vstupní chodba (14,3 m2)
- Koupelna (4,2 m2)
- Toaleta (2,12 m2)
- Komora (2,1 m2)
- Balkon (8,68 m2)
- Parkovací stání 

V kompletní rekonstrukci bylo zahrnuto:
- Kompletně nové podlahy. Podlaha je vinyl s důrazem na kvalitu a čistý vzor.
- Koupelna má velkoformátový obklad s dekorem bílého mramoru a podlahu s dlažbou ve vzoru dřeva. Je vybavena vanou, umyvadlem, skříňkou se dvěma zástuvkami, galerkou se zrcadlem a osvětlením, topným žebříkem a podlahovým topením. 
- Samostatná toaleta je vybavena umyvadlem.
- Kuchyňská linka s ostrůvkem je vyrobena na míru od truhláře. Je vybavena spotřebiči Elektrolux a navržena s důrazem na praktičnost, moderní vzhled a dostatek úložných prostor. 
- V bytě je instalováno nové osvětlení.
- Prostorná chodba disponuje dostatkem místa pro vestavěné skříně a další nábytek.
- Všechny ložnice jsou dostatečně prostorné a neprůchozí. 
 
Co charakterizuje bytový dům:
- Dům je velmi dobře spravován SVJ s velkým zaměřením na čisté, klidné a bezpečné bydlení. 
- SVJ dům udržuje v perfektní kondici. 

 
Bytový dům se nachází v ulici Františka Jansy, část Malý háj-Dolní Měcholupy. Celá tato ulice je umístěna na kraji developmentu Malý háj v klidné zóně zeleně, kousek od centra OC Štěrboholy. Velkou výhodou je kompletní občanská vybavenost. V docházkové vzdálenosti je velké množství přístupných zelených ploch, workout hřiště, kavárna. V okolí je široká možnost výletů na kole i pěšky. Zároveň jste autem za pár minut na v centru nebo naopak na Pražském okruhu. 

Budu se těšit na osobní schůzku při prohlídce. Případně neváhejte zavolat nebo napsat jakýkoliv doplňující dotaz.
 
Prosím o kontaktování jenom přímé zájemce, a ne realitní kanceláře. Děkuji za respektování.",2025-10-10,2025-11-14
5243,"Oldřichova, Praha 2 - Nusle",1+kk,5990000.0,50.065615,14.428338,34.0,3,,Cihlová,Špatný,Osobní,,,,,,5,682.0,5,140.0,5,198.0,5,78.0,5,401.0,5,427.0,"Jedinečná příležitost: Prostorný byt 1+kk v žádaných Nuslích
Hledáte nadstandardně prostorné bydlení v Praze, které kombinuje skvělou lokalitu, flexibilní dispozici a výhodnou cenu? Představujeme vám byt o dispozici 1+kk s celkovou plochou 34,2 m², který se nachází ve 3. patře udržovaného cihlového domu na klidné Oldřichově ulici v Nuslích.
Byt nabízí prostorný obývací pokoj s dostatkem světla, samostatnou kuchyň s možností rozšíření a koupelnu, která poskytuje veškerý komfort. Vzhledem k velkorysé rozloze lze prostor upravit podle vlastních představ a potřeb.
Oldřichova ulice v Nuslích je vyhlášená svou strategickou polohou. V okolí najdete veškerou občanskou vybavenost – od obchodů a kaváren po školy, zdravotnická zařízení a parky ideální pro relaxaci. Skvělé dopravní spojeni zajišťují tramvajové zastávky a stanice metra Vyšehrad (linka C), odkud se do centra Prahy dostanete během několika minut.
Tento byt představuje jedinečnou příležitost pro ty, kteří hledají prostorné bydlení s možností variabilního uspořádání interiéru. Možnost přizpůsobení dispozice, výborná lokalita a atraktivní cena dělají z této nabídky skvělou volbu.
Neváhejte a domluvte si prohlídku ještě dnes. Tento prostorný byt v Nuslích na vás čeká!",2025-07-16,2025-10-01
8528,"Bohnická, Praha 8 - Bohnice",2+kk,6850000.0,50.133238,14.416073,55.0,3,5.0,Cihlová,Špatný,Osobní,,,,No,,5,147.0,5,30.0,5,136.0,5,21.0,5,435.0,5,0.0,"Nabízíme k prodeji světlý byt 2+kk o užitné ploše 55 m² ve vyhledávané lokalitě Praha 8 - Staré Bohnice. Tento byt se nachází ve 2. patře cihlového činžovního domu, který prošel kompletní revitalizací. Byt disponuje dvěma místnostmi a orientací na západ, což zaručuje dostatek přirozeného světla a krásný výhled. K bytu náleží sklepní kóje, ideální pro uskladnění sezónních věcí. Dům se nachází v klidné části obce a ve vnitrobloku je plánováno zřízení společného venkovního posezení. V přízemí probíhá přeměna komerčních prostor na bytové jednotky, což zajistí tichou a pohodovou atmosféru. Ideální bydlení pro ty, kteří hledají klid a komfort v blízkosti centra Prahy.",2025-09-15,2025-11-14
9978,"Lannova, Praha 1 - Nové Město",2+kk,10990000.0,50.092576,14.432178,52.0,5,7.0,Cihlová,Průměrný,Osobní,3.0,1.0,,Yes,,5,165.0,5,116.0,5,217.0,5,154.0,5,318.0,5,192.0,"Exkluzivně Vám nabízíme prostorný byt o 52 m² na pátém (z celkových sedmi) podlaží prestižní adresy Lannova 8 v Praze. Tento vkusně částečně zrekonstruovaný byt představuje ideální kombinaci historického prostředí a moderního komfortu, přičemž nabízí skvělou příležitost přizpůsobit si jej podle vlastních představ.
Byt disponuje světlými, vzdušnými místnostmi, prostornými okny a výhledem na okolní historickou zástavbu Prahy. Díky výborné lokalitě v centru města je možné snadno dosáhnout na všechny důležité služby, kulturu, restaurace nebo nákupní možnosti. Toto reprezentativní bydlení je vhodné pro solventní klientelu, která ocení kombinaci městského života, výjimečné architektury a vysokého standardu bydlení, případně ke krátkodobému či dlouhodobému pronajímání.
Pro více informací či individuální prohlídku mě neváhejte kontaktovat.",2025-10-07,2025-11-14
8690,"Máchova, Praha 2 - Vinohrady",2+kk,11248774.0,50.071774,14.441296,49.0,3,,Cihlová,Špatný,Osobní,,,,Yes,,5,136.0,5,247.0,5,81.0,5,223.0,5,241.0,5,291.0,"Zrekonstruovaný byt s vysokými stropy je součástí pěkně upraveného secesního bytového domu na atraktivním místě na Vinohradech v těsné blízkosti rozlehlého romantického parku Grébovka.

Přehlednou dispozici bytu umístěného ve 3. nadzemním podlaží tvoří obývací pokoj s kuchyní, velká ložnice, koupelna se sprchovým koutem, samostatná toaleta a předsíň. Obývací pokoj je orientovaný do zeleného vnitrobloku, ložnice do klidné jednosměrné ulice lemované stromořadím.

Ke standardu patří dřevěné parketové podlahy, velkoformátová dlažba v koupelně, špaletová okna, kazetové dveře a plně vybavená kuchyně na míru. Dům má reprezentativní společné prostory a moderní výtah. 

Klidná část reprezentativní čtvrti Vinohrady u vyhledávaného parku Grébovka vyniká množstvím útulných kaváren, trendy bister či restaurací, nedaleko funguje Divadlo Na Vinohradech i malá klubová divadla. Skvělé spojení s centrem poskytují tramvaje z blízké zastávky, v pohodlném pěším dosahu je i stanice metra linky A Náměstí Míru.

Podlahová plocha 49,8 m2.",2025-09-16,2025-09-25
2203,"Washingtonova, Praha 1 - Nové Město",1+kk,4678000.0,50.080646,14.430993,26.0,7,,Cihlová,Velmi dobrý,Osobní,,,,Yes,,5,208.0,5,303.0,5,64.0,5,40.0,5,104.0,5,97.0,"Nabízíme k prodeji ateliér o dispozici 1+kk na adrese Washingtonova 9 v blízkosti stanice metra Muzeum.

•	přímo od developera
•	celý dům prošel kompletní rekonstrukcí (nová střecha, rozvody, okna a fasáda)  
•	ateliér o rozloze 26,1 m² se nachází v 1. podzemním podlaží
•	ateliér je vybavený nábytkem

Lokalita: 
V blízkosti Washingtonovy ulice se nachází několik kulturních zařízení, která činí tuto oblast atraktivní pro návštěvníky. Jedním z nich je zmíněné Národní muzeum, které nabízí bohaté expozice zaměřené na přírodní vědy, historii a kulturu. V těsné blízkosti najdeme také Divadlo ABC a Divadlo Rokoko, která jsou známá svými pestrými divadelními představeními a pravidelně lákají diváky.

Nedaleké Václavské náměstí nabízí množství obchodů, restaurací, kaváren a galerií, které zajišťují širokou škálu možností pro trávení volného času. Washingtonova ulice jako taková není přímo centrem rušného společenského života, ale její blízkost k Václavskému náměstí a Hlavnímu nádraží z ní činí skvělý výchozí bod pro další aktivity v centru města.
  
Dopravní dostupnost:  
Lokalita u metra Muzeum je jedním z hlavních dopravních uzlů v Praze, což z ní činí skvělý výchozí bod pro poznávání dalších částí města. Stanice Muzeum je důležitým přestupním bodem mezi linkami A a C pražského metra, což zajišťuje rychlé a pohodlné spojení nejen do centra, ale také do vzdálenějších částí města. Blízkost tramvajových linek, které projíždějí ulicí Vinohradská a Jindřišská, dále zlepšuje dostupnost této lokality.

Zákazníci mají možnost volby - byt je k dispozici s nájemníkem nebo bez. Pro větší pohodlí a lepší představu o bytě nabízíme video prohlídky. 

Pokud máte zájem o prohlídku nebo další informace, neváhejte nás kontaktovat. Těšíme se na Vaši návštěvu!",2025-06-27,2025-10-13
7215,"Makovského, Praha 6 - Řepy",3+kk,8490000.0,50.065959,14.303001,77.0,7,11.0,Panelová,Průměrný,Osobní,3.0,6.0,,Yes,,5,505.0,5,78.0,5,89.0,5,24.0,5,87.0,5,65.0,"Dobrý den, nabízíme k prodeji bytovou jednotku o dispozici 3+kk a celkové užitné ploše 77 m2, která se nachází v 7. nadzemním podlaží panelového domu s výtahem. Byt prošel rozsáhlou rekonstrukcí - největší změny se týkaly obývacího pokoje, kuchyně a koupelny. Velkou výhodou je zděné jádro, sklepní kóje a koupelna vybavená jak vanou, tak sprchovým koutem.

Dispozici tvoří obývací pokoj s kuchyňským koutem, dvě samostatné neprůchozí ložnice, prostorná chodba s vestavěnou skříní, koupelna a samostatné WC. Lodžie se vstupem přes obývací pokoj, orientovaná na jih poskytuje dostatek slunečního svitu po celý den.

Dům byl v roce 2007 kompletně revitalizován a zateplen, k dispozici je také nový výtah. K bytu je možné přikoupit část chodby a zvětšit tak jeho plochu o cca 6 m2.

V docházkové vzdálenosti se nachází nadstandardní občanská vybavenost – obchodní centrum Řepy, škola, školka, knihovna, Lidl i sportovní centrum. Před domem zastavují tramvaje a autobusy, v přízemí domu je navíc lékárna, trafika, papírnictví a stanice městské policie.


Pokud hledáte praktické bydlení, kde se snoubí pohodlí domova s výbornou občanskou vybaveností, domluvte si termín prohlídky.

Uvedené výměry jsou orientační. V případě více zájemců bude nemovitost prodána nejlepší nabídce a majitel si vyhrazuje právo vybrat kupujícího na základě jim zvolených kritérií. Veškeré zveřejněné údaje obsažené v tomto inzerátu mají pouze informativní charakter a nejsou nabídkou ve smyslu §1731 nebo §1732 občanského zákoníku, ani se nejedná o veřejný příslib dle §1733 občanského zákoníku.",2025-08-24,2025-09-17
986,"Horní Hrdlořezská, Praha 9 - Hrdlořezy",3+kk,11990000.0,50.093077,14.508365,82.0,2,,Cihlová,Špatný,Osobní,,,,Yes,1.0,5,843.0,5,488.0,5,324.0,5,94.0,5,368.0,5,639.0,"Ideálně dispozičně řešený byt s krytým parkovacím stáním, 3+kk o celkové výměře 82 m2, ve 2. nadzemním podlaží cihlového domu v Hrdlořezích v Praze 9. Dominantou obývací zóny v hlavní místnosti jsou velkoplošná dřevěná okna, která přináší spoustu denního světla zároveň vytváří zajímavý designový prvek. Z místnosti je navíc umožněn vstup na zastřešený balkon s výhledem do zeleně, stínění je zajištěno venkovními rotelatmi v celém bytě. Moderní kuchyňská linka ve druhé části místnosti splňuje kritéria i těch nejnáročnějších uživatelů. Koupelna je laděna do zemitých tónů a disponuje vanou, umyvadlem a koupelnovými skříňkami. Toaleta s vlastním umyvadlem je samostatná. Ložnice je vybavená nábytkem na míru a je zde vytvořeno mnoho úložných prostor. Další najdeme také ve vstupní hale, součástí bytu je i vlastní technická místnost. Bezproblémové parkování je zajištěno díky parkovacímu stání. V domě je k dispozici kočárkárna/kolárna.

Dům je umístěn v klidné části Hrdlořez, přímo uprostřed zeleně. Lokalita nabízí veškerou občanskou vybavenost a výbornou dopravní dostupnost. Lokální autobusová linka č. 146 je přímo před domem a doveze vaše děti do školy na Žižkov nebo na metro trasy A - Želivského. Z autobusové zastávky, která se nachází cca 5 minut chůze se dostanete ke stanici metra B - Vysočanská a nákupní galerii Fénix. Do 30 minut dojedete také až do centra města - na Václavské náměstí. Nedaleko se nachází Malešická louka nebo Malešický park, který nabízí místo k relaxaci i aktivnímu odpočinku. V Hrdlořezech také začíná jedna z nejznámějších cyklostezek, která kopíruje revitalizované povodí Rokytky až do zoologické zahrady v Troji.

Aktuálně je nemovitost spravována a pronajímána agenturou Dokonalý nájemník s garancí nájemného a komplexních služeb pro pronajímatele. Nemovitost je ihned k dipozici.

Zprostředkovatelem prodeje je realitní kancelář Flatino s.r.o.",2025-06-27,2025-07-17
9858,"Mirovická, Praha 8 - Kobylisy",3+kk,7990000.0,50.130321,14.448939,74.0,2,8.0,Panelová,Velmi dobrý,Osobní,,6.0,,Yes,,5,366.0,5,336.0,5,398.0,5,227.0,5,645.0,5,301.0,"Nabízíme k prodeji velmi zajímavý a praktický byt o velikosti 3+kk, 74 m2 (67,9 m2 + lodžie 6 m2), který se nachází ve 2. nadzemním podlaží panelového domu v ulici Mirovická. Dům prošel kompletní revitalizací, takže má zateplenou fasádu, plastová okna a nový výtah. Byt je v původním stavu před celkovou rekonstrukci, nové je pouze zděné jádro. Aktuálně je byt vyklizený a připravený k okamžitému užívání, resp. k provedení rekonstrukce podle vašich představ. Tento byt má výborné dispoziční řešení s velkou předsíní, ze které je přístup do všech místností. K dispozici jsou dvě praktické komory, jedna v předsíni a druhá na chodbě naproti vchodu do bytu. K bytové jednotce navíc náleží ještě spoluvlastnický podíl na dvou nebytových jednotkách v domě. Kompletní občanská vybavenost a výborná dopravní obslužnost je v této části Prahy samozřejmostí. Pro bližší informace a prohlídky kontaktujte makléřku.",2025-10-05,2025-10-21
6235,"Blériotova, Praha 9 - Kbely",3+kk,10750000.0,50.131333,14.550338,69.0,4,4.0,Cihlová,Průměrný,Osobní,3.0,4.0,,Yes,1.0,5,269.0,5,334.0,5,180.0,5,72.0,5,96.0,5,143.0,"Nabízíme k prodeji moderní byt o dispozici 3+kk a celkové podlahové ploše 69,19 m², situovaný ve 4. patře novostavby v klidné části Prahy 9 – Kbely, ulice Bleriotova. Byt je výjimečný svým světlým interiérem, dvěma balkony a nádherným výhledem do okolí.
Hlavní přednosti: V objektu je nainstalován kamerový systém. 
Dispozice 3+kk – ideální pro rodinu, pár nebo jako investice
Dva balkony jeden 4,6 m2 a druhý 3,4 m2 – skvělé pro relaxaci nebo posezení s přáteli
Garážové stání – pohodlné parkování bez starostí
Sklepní kóje – praktický úložný prostor
Umístění ve 4. patře – klid, soukromí a výhled
Moderní bytový dům s výtahem
V okolí se nachází kompletní občanská vybavenost – školy, školky, obchody, restaurace, dětská hřiště i zeleň. Výborná dostupnost MHD i napojení na hlavní tahy.

Neváhejte mě kontaktovat pro více informací nebo domluvení prohlídky!",2025-08-04,2025-08-17
11531,"Malešická, Praha 3 - Žižkov",1+kk,6789000.0,50.087336,14.482794,40.0,2,,Smíšená,Nový,Osobní,,,,,,5,539.0,5,516.0,5,376.0,5,90.0,5,1150.0,5,254.0,"Na prodej nabízíme bytovou jednotku A205 v nově dokončeném rezidenčním projektu Rezidence Mechanika.

Byt o dispozici 1kk disponuje užitnou plochou 39,6 m². Situován je ve 2. nadzemním podlaží šesti­patrového moderního domu. 

Celý projekt je navržen v industriálním stylu s důrazem na vysoký standard provedení.

Parkování je možné řešit pronájmem za 1 000 Kč měsíčně.

Kromě této jednotky je v projektu k dispozici i širší nabídka bytů různých velikostí a dispozic, takže si vyberou jak jednotlivci, tak rodiny.

Co tento byt a projekt nabízí:
- Skvělá lokalita – rychlé spojení do centra města i na důležité dopravní uzly
- Prostorné a vzdušné místnosti díky téměř čtyřmetrové výšce stropů
- Úsporný provoz – energetická třída B a moderní technologie vytápění
- Maximální komfort – podlahové topení a systém větrání s rekuperací
- Nadstandardní prvky – vysoké dveře (210 cm), hliníková okna s izolačním trojsklem
- Kvalitní stavební provedení a dlouhá životnost použitých materiálů
- Dostatek úložného prostoru – ke každému bytu náleží sklepní kóje
- Možnost venkovního posezení na prostorném balkonu nebo terase
- Výborná akustická i tepelná izolace pro klidné a pohodlné bydlení
- Flexibilní řešení parkování – koupě parkovacího stání nebo pronájem za 1 000 Kč/měsíc
- Atraktivní okolí – revitalizovaná čtvrť s parkem přímo u rezidence a nedaleko Vinohradské ulice
- Výhodné financování díky partnerským podmínkám pro hypotéky
- Více typů bytů k dispozici – od menších startovacích po větší rodinné jednotky
- Více informací o celé nabídce najdete na webových stránkách projektu rezidence-mechanika",2025-11-03,2025-11-14
10615,"Malá Štěpánská, Praha 2 - Nové Město",2+kk,15590000.0,50.076617,14.422744,77.0,5,6.0,Cihlová,Velmi dobrý,Osobní,,,,Yes,,5,117.0,5,142.0,5,146.0,5,107.0,5,104.0,5,145.0,"Nabízíme k prodeji nadstandardní byt 2+kk o velikosti 77 m², který se nachází ve 4. patře secesního domu s výtahem v klidné slepé ulici Malá Štěpánská v Novém Městě.
Dům má společné prostory a výtah po rekonstrukci a působí velmi reprezentativně.

Byt prošel kompletní nákladnou rekonstrukcí s důrazem na kvalitní materiály a nadčasový design:
- dřevěné podlahy a velkoformátová dlažba
- klimatizace v obou pokojích
- podlahové vytápění v koupelně
- nový kotel Buderus - úsporný a spolehlivý provoz
- kuchyňská linka na míru s dostatkem úložného prostoru
- bezfalcové lakované dveře s nadstandardní výškou

Díky vysokým stropům a velkým špaletovým oknům působí byt mimořádně vzdušně a elegantně.

Byt je neobývaný a připravený k okamžitému nastěhování bez nutnosti dalších investic.

Dispozice:
- prostorný obývací pokoj s kuchyňským koutem
- samostatná ložnice s dostatkem místa
- koupelna s vanou i sprchovým koutem
- šatna
- předsíň
- samostatné WC

Lokalita nabízí naprostý komfort městského života - jen pár minut chůze od metra I. P. Pavlova a Karlovo náměstí.
V okolí je kompletní občanská vybavenost:
- obchody, restaurace, kavárny
- fitness centra, kulturní instituce
- zdravotní zařízení, školy a služby každodenní potřeby

Přesto se byt nachází v tiché slepé ulici bez rušného provozu, což zajišťuje klidné a příjemné bydlení v centru města.

Byt je v osobním vlastnictví, nezatížený a bez právních vad.

Vhodný jak pro vlastní bydlení, tak jako investiční příležitost s vysokým výnosem z pronájmu.",2025-10-16,2025-11-14
